"id","ing"
49327,"bell_pepper"
49327,"tomato"
49327,"basil"
49327,"chicken"
49327,"cane_molasses"
49327,"turmeric"
49328,"shallot"
49328,"cayenne"
49328,"fish"
49328,"bean"
49328,"seed"
49328,"cucumber"
49328,"chicken"
49328,"mint"
49328,"lime"
49328,"tomato"
49328,"cilantro"
49328,"peanut"
49328,"lime_juice"
49328,"shrimp"
49328,"basil"
49328,"vegetable_oil"
49329,"mango"
49329,"shallot"
49329,"peanut"
49329,"fish"
49329,"lime"
49329,"cayenne"
49329,"lime_juice"
49330,"coriander"
49330,"fenugreek"
49330,"pepper"
49330,"beef"
49330,"vinegar"
49330,"shallot"
49330,"cilantro"
49330,"cumin"
49330,"celery"
49330,"carrot"
49330,"bell_pepper"
49330,"mussel"
49330,"white_wine"
49330,"olive_oil"
49330,"turmeric"
49331,"cane_molasses"
49331,"cilantro"
49331,"soy_sauce"
49331,"cayenne"
49331,"ginger"
49331,"garlic"
49331,"basil"
49331,"vegetable_oil"
49331,"chicken"
49331,"mint"
49331,"fish"
49332,"coriander"
49332,"vinegar"
49332,"roasted_peanut"
49332,"tea"
49332,"scallion"
49332,"lettuce"
49332,"bean"
49332,"carrot"
49332,"peanut"
49332,"basil"
49332,"cabbage"
49332,"rice"
49332,"mint"
49333,"pepper"
49333,"lemon"
49333,"chicken_broth"
49333,"fish"
49333,"cayenne"
49333,"coconut"
49333,"ginger"
49333,"cilantro"
49333,"garlic"
49333,"chicken"
49333,"shiitake"
49333,"lime"
49334,"coriander"
49334,"sesame_oil"
49334,"beef"
49334,"mint"
49334,"fish"
49334,"garlic"
49334,"lime"
49334,"cucumber"
49334,"basil"
49334,"vegetable_oil"
49334,"rice"
49334,"root"
49334,"soy_sauce"
49334,"lemongrass"
49335,"bean"
49335,"garlic"
49335,"kale"
49335,"vegetable_oil"
49335,"chicken_broth"
49335,"broccoli"
49335,"oyster"
49336,"coriander"
49336,"fenugreek"
49336,"pepper"
49336,"fish"
49336,"cumin"
49336,"shrimp"
49336,"bean"
49336,"vegetable_oil"
49336,"rice"
49336,"coconut"
49336,"turmeric"
49337,"garlic"
49337,"fish"
49337,"lime_juice"
49337,"cayenne"
49337,"shrimp"
49338,"coconut"
49338,"black_pepper"
49338,"ginger"
49338,"garlic"
49338,"sweet_potato"
49338,"lemongrass"
49338,"coriander"
49338,"cilantro"
49338,"onion"
49338,"soy_sauce"
49338,"cumin"
49338,"bell_pepper"
49338,"galanga"
49338,"vegetable_oil"
49338,"lime"
49338,"pea"
49338,"thai_pepper"
49339,"palm"
49339,"papaya"
49339,"lime_juice"
49339,"fish"
49339,"cayenne"
49339,"garlic"
49339,"shrimp"
49340,"coriander"
49340,"cilantro"
49340,"shallot"
49340,"cayenne"
